geo.id,Dg,CropArea_acres,total_area,CropArea_prop
47029,2.82559226206489,2866,1147517336.39438,0.0101072900066516
47067,3.26903153559156,161,578804857.554352,0.00112567107117828
47071,2.61252706454682,31790,1544390535.9642,0.0833011875378897
45067,5.69872069181635,38410,1279885487.76855,0.12144817381701
22117,3.46988303739546,5819,1750531899.41815,0.0134522870047514
29207,4.38000498175648,376905,2147156249.81493,0.710372344824064
13093,3.8570882901462,77453,1029050566.57184,0.304592583363848
27145,3.56311053378908,518567,3599997135.47533,0.582935517841075
31155,2.24096427525868,371209,1967925212.66633,0.76335701988762
27141,4.04106993936522,80954.5,1168196412.22541,0.280441914406399
46035,2.83034360760616,186426,1131689514.4519,0.666648622054022
