geo.id,Dg_allSP,CropArea_acres,Dg_CDLcat,total_area,CropArea_prop
50001,2.44339187755914,73444.5,2.44196508933718,2092083832.65894,0.142068564306625
20103,2.90203005293495,54976,2.90145743240756,1214556972.16589,0.183177886074064
26121,4.90576459047207,42604,4.90538509618961,3781461893.52387,0.0455940786591564
28049,4.38395779217123,26492,4.37795187144185,2272147270.04129,0.0471841423994812
48281,3.26028215697912,1189,3.26028215697912,1849084408.38644,0.00260221343298893
51107,5.11582376444342,17913.5,5.09615302961747,1350249611.77422,0.0536888601118772
29185,3.99719432093461,54431,3.99660341129162,1818331191.17849,0.121140990704169
36025,2.51910349088269,15134.5,2.50920167644144,3800670324.15833,0.0161148279911324
30071,2.57663347230878,178229,2.57663347230878,13499271163.3399,0.053430082600806
29129,2.12092347081146,51084,2.12092347081146,1178729960.71574,0.175383353585373
53045,1.74664316539527,1138,1.72704124809638,2722188962.3938,0.00169177183226893
37127,5.46293411958621,83204,5.46255346284465,1405917787.3638,0.23949810209083
51199,14.4828134783938,21.5,14.4828134783938,556469234.846115,0.00015635619659308
29159,2.59247991771926,185761,2.59246057067181,1777454591.37332,0.42293519031652
30063,1.29890692322255,9058,1.29815077162664,6780448758.68799,0.00540619460137211
20019,3.4657336990351,15678,3.4657336990351,1669938050.32155,0.0379933944125475
48459,3.07617132403682,594,3.03947826413983,1534788950.80466,0.00156623014105315
51047,3.3589603707953,21565,3.35818503093066,991094314.134117,0.0880546457632551
40061,7,7,7,1619449201.79616,1.74923640243738e-05
54069,1.99406725159986,2673,1.99303333933975,282373277.081276,0.0383083248134761
54065,5.08546622420532,731,5.06258915281572,594697101.899094,0.00497438449813792
51165,3.75247251533883,61282,3.75118868143122,2211591438.97047,0.112136197901437
18183,2.67438391432641,115397,2.67435178644552,875194516.614609,0.533590055365182
06093,3.34114217659293,93930,3.34054359663536,16441084804.4066,0.0231202033368353
46037,3.30433358974934,315682.5,3.30433358974934,2825917086.83903,0.452073331703189
22071,15.4923600259182,16.5,8.78298162675096,906100466.889832,7.36928557147721e-05
01073,6.49210201257089,706.5,6.46791276082644,2911350390.03143,0.000982054263277713
01127,2.77479744385702,1416.5,2.75907840812638,2085440918.04828,0.00274875786349028
29063,2.52518936243827,105547,2.52516651984392,1102873130.13997,0.387291650455608
12039,2.64568242877781,2793.5,2.61495051595172,1368880663.68048,0.00825849448817486
13083,17.6630717451597,19,14.8501656466656,451073037.509796,0.000170460802645359
28033,3.43937874051715,70391,3.43921770621055,1287180822.73453,0.221307111944061
51187,5.22502340716721,1161.5,5.1888185578489,564219566.795925,0.00833084141571027
17047,2.54612417947819,77018,2.54612417947819,576843191.842728,0.540321516051421
47113,3.72342558425873,102018,3.72316338855509,1446831569.40817,0.285349177630455
01111,3.29800573102931,1974,3.28079967096342,1512901446.51227,0.00528024782859035
37009,1.52268163216974,15341.5,1.52041266619782,1108994947.3692,0.0559829852710597
08033,3.32880380545263,22444.5,3.32841268335542,2766675046.16568,0.0328299014003965
39089,2.89340983471256,136282.5,2.89288131171281,1780258021.72691,0.309795380026283
51683,,,,25655748.8238906,
05139,5.20303206298847,103,5.03917878094547,2732956790.9061,0.000152518405301609
17071,2.2242888113099,135334,2.2242888113099,1023616559.8864,0.535041429116642
01101,4.8670685118504,11163,4.85943330942131,2071762607.46301,0.0218051325381196
08005,1.18263510861042,50914.5,1.18238542249454,2086132156.64472,0.0987682734586098
21155,3.60348838382788,35731,3.6033485780928,898355563.629395,0.160958792579401
53057,7.68340026344781,39777.5,7.53064471742998,4965099226.88721,0.0324210703524924
28067,5.81919551004048,1748,5.81919551004048,1812235722.09082,0.00390341330331678
55021,2.94184651879389,214654.5,2.94169082099896,2061591298.02747,0.421361859042193
37019,3.76214323830231,25793,3.75705599626151,2718304339.30493,0.0383991469217362
27029,4.61673120251505,53668,4.61661194959389,2667153289.6231,0.0814301492615199
51131,3.39703732786756,52752,3.3969480567155,2059698595.32484,0.103646121077621
20163,3.94816499262019,213863,3.94813940006268,2318416584.56713,0.373303426495857
18041,2.43682003247883,59931,2.43682003247883,557267997.745393,0.435216364894622
31079,1.74070898294703,231684,1.74070898294703,1430047154.70147,0.655637039859046
31081,2.00591336950145,265477,2.00591336950145,1410869359.223,0.761478938802071
31115,2.99665790197118,11378,2.99665790197118,1479078765.13512,0.0311309535769455
30091,4.34886360396052,527549,4.34886360396052,4415383869.72498,0.483517429462747
31063,3.28102903187365,126886,3.28102903187365,2538393459.99035,0.202289137640072
01007,14.3587294374629,25,13.5841857815757,1621769685.2666,6.2383340544048e-05
28075,6.06467053749137,362,5.9410570373493,1852238890.84235,0.000790914191550409
27011,2.12426814602809,190389,2.12426814602809,1367818111.78729,0.563289037310342
27013,2.19759957959242,322664,2.19759957959242,1982851476.02387,0.658533882374131
51091,2.80279015993995,693,2.79718899332111,1077058916.07073,0.00260382367099687
51177,4.00574846879811,7438.5,4.00574846879811,1073004192.50525,0.0280544490956173
33017,9.48424057345554,1346,9.43742223919975,990900536.393311,0.00549708930865725
13153,6.58736584936421,19202.5,6.58736584936421,983990748.056641,0.0789740763361963
26041,3.85302806895976,21059,3.85145703619368,5157531525.30441,0.0165239415369917
05131,1.99778208240482,3411,1.99585268227835,1417295554.42029,0.00973955447313354
06087,5.20181753793764,36975,5.08555108610589,1572537964.67015,0.0951535158959591
13191,1.2405906229581,334,1.2405906229581,1486378409.24951,0.000909357964748736
13207,14.4103781949283,35,13.8507619375281,1031516328.26099,0.000137312392352323
29069,4.29130878299087,262456,4.29128611632882,1417213948.11179,0.749443477191658
48483,2.63540850999502,22254,2.63540850999502,2371085026.8226,0.0379820806952561
13117,12.702283700113,132,12.389053929012,640038398.954407,0.000834614061639844
48409,2.50958569584856,177474,2.50958569584856,1833568677.72199,0.3917016065094
28147,2.51788482113136,3590,2.51788482113136,1047405846.44507,0.0138706639892505
29137,2.49741465217709,178081,2.49726317089442,1735719654.55217,0.415198523947898
26073,4.28857450079658,132360,4.28852958393716,1496230731.16754,0.357994194953402
48341,4.05609954924349,167193,4.05609954924349,2355907160.02013,0.287195555628153
45017,3.40241780953798,53688,3.40161214997523,1016530122.98523,0.213734568895769
